StrainName	Start	End	DonorLineage
SRR7800521	3874082	3876727	SC7
SRR7800521	3886510	3887228	SC7
SRR7800521	3901938	3903040	SC7
SRR7800521	3919458	3921440	SC7
SRR7800521	3925581	3931374	SC7
SRR7800521	3965333	3968717	SC7
SRR7800521	4002151	4003152	SC7
SRR7800521	4036286	4038558	SC7
SRR7800521	4088341	4089447	SC7
SRR7800521	4095858	4100292	SC7
SRR7800521	4101340	4108354	SC7
SRR7800521	4157179	4201330	SC7
SRR13556488	194784	195458	SC7
SRR13556488	1046731	1046944	SC7
SRR13556488	1674928	1675927	SC7
SRR13556488	2220843	2221448	SC7
SRR13556488	2762345	2763854	SC7
SRR13556488	3107958	3109418	SC7
ERR12861626	1209346	1210115	SC7
ERR12861626	1220315	1222219	SC7
ERR12861626	1699779	1704729	SC7
ERR12861626	1760703	1760947	SC7
SRR13556499	90731	92685	SC8
SRR13556499	93778	95037	SC8
SRR13556499	282933	284368	SC8
SRR13556499	397731	399476	SC8
SRR13556499	404821	407411	SC8
SRR13556499	895171	897593	SC8
SRR13556499	897937	898654	SC8
SRR13556499	1050539	1051309	SC8
SRR13556499	1298330	1299301	SC8
SRR13556499	1349359	1354239	SC8
SRR13556499	1356482	1357602	SC8
SRR13556499	1654866	1656360	SC8
SRR13556499	1657054	1662893	SC8
SRR13556499	1663257	1663363	SC8
SRR13556499	1878817	1879906	SC8
SRR13556499	2369144	2370690	SC8
SRR13556499	2595530	2596891	SC8
SRR13556499	2799811	2802606	SC8
SRR13556499	2943287	2946442	SC8
SRR13556499	2993549	2997543	SC8
SRR13556499	3048187	3052201	SC8
SRR13556499	3439526	3440047	SC8
SRR13556499	3468833	3470146	SC8
SRR13556499	3470445	3470641	SC8
SRR13556499	3471051	3473096	SC8
SRR13556499	3567519	3568040	SC8
SRR13556499	3673587	3674017	SC8
SRR13556499	3751192	3753105	SC8
SRR13556499	3823391	3824670	SC8
SRR13556499	3924259	3927555	SC8
SRR13556499	3990982	3995252	SC8
SRR13556499	4133852	4135144	SC8
ERR12861639	2587050	2587902	SC8
ERR12861491	104230	105109	SC8
ERR12861491	250076	251704	SC8
ERR12861491	456079	456232	SC8
ERR12861491	618939	619284	SC8
ERR12861491	990875	992183	SC8
ERR12861491	1258098	1258757	SC8
ERR12861491	1906708	1907612	SC8
ERR12861491	2113193	2114050	SC8
ERR12861491	2414556	2415758	SC8
ERR12861491	2588362	2589347	SC8
ERR12861491	2632777	2633238	SC8
ERR12861491	2837288	2838175	SC8
ERR12861491	3445701	3446957	SC8
ERR12861491	3457872	3459746	SC8
ERR12861491	3586098	3587353	SC8
ERR12861475	7199	7882	SC8
ERR12861475	86856	89950	SC8
ERR12861475	116792	117082	SC8
ERR12861475	158821	162079	SC8
ERR12861475	175563	177692	SC8
ERR12861475	177931	180057	SC8
ERR12861475	186825	190329	SC8
ERR12861475	234167	237044	SC8
ERR12861475	405507	406525	SC8
ERR12861475	422190	422950	SC8
ERR12861475	457801	458696	SC8
ERR12861475	482403	483325	SC8
ERR12861475	505951	506588	SC8
ERR12861475	530025	532545	SC8
ERR12861475	559587	560705	SC8
ERR12861475	600112	601204	SC8
ERR12861475	623284	624590	SC8
ERR12861475	632574	634462	SC8
ERR12861475	696765	698559	SC8
ERR12861475	731543	736849	SC8
ERR12861475	839070	840231	SC8
ERR12861475	873881	874631	SC8
ERR12861475	1100045	1101353	SC8
ERR12861475	1257127	1258783	SC8
ERR12861475	1259560	1260462	SC8
ERR12861475	1323544	1324579	SC8
ERR12861475	1437982	1441372	SC8
ERR12861475	1467817	1472865	SC8
ERR12861475	1489579	1490579	SC8
ERR12861475	1498494	1499957	SC8
ERR12861475	1511612	1513018	SC8
ERR12861475	1585965	1592161	SC8
ERR12861475	1626430	1627436	SC8
ERR12861475	1645481	1647126	SC8
ERR12861475	1647933	1650470	SC8
ERR12861475	1705168	1708001	SC8
ERR12861475	1718034	1719025	SC8
ERR12861475	1731372	1732986	SC8
ERR12861475	1759029	1760524	SC8
ERR12861475	1783230	1785862	SC8
ERR12861475	1816806	1818495	SC8
ERR12861475	1968737	1974934	SC8
ERR12861475	1992294	1995318	SC8
ERR12861475	2061670	2068425	SC8
ERR12861475	2092722	2094160	SC8
ERR12861475	2180793	2187215	SC8
ERR12861475	2227325	2229670	SC8
ERR12861475	2232454	2236180	SC8
ERR12861475	2311724	2311993	SC8
ERR12861475	2328847	2330791	SC8
ERR12861475	2430335	2431748	SC8
ERR12861475	2492263	2497715	SC8
ERR12861475	2519611	2522546	SC8
ERR12861475	2538321	2538873	SC8
ERR12861475	2579600	2582595	SC8
ERR12861475	2677717	2681276	SC8
ERR12861475	2800316	2801927	SC8
ERR12861475	2830786	2831827	SC8
ERR12861475	2961275	2964505	SC8
ERR12861475	2999710	3001078	SC8
ERR12861475	3069215	3071995	SC8
ERR12861475	3099585	3101698	SC8
ERR12861475	3153857	3158893	SC8
ERR12861475	3204333	3204618	SC8
ERR12861475	3292152	3295490	SC8
ERR12861475	3394793	3396119	SC8
ERR12861475	3419758	3426715	SC8
ERR12861475	3429259	3429876	SC8
ERR12861475	3473380	3476053	SC8
ERR12861475	3486960	3488873	SC8
ERR12861475	3509575	3511793	SC8
ERR12861475	3549130	3551475	SC8
ERR12861475	3574359	3575013	SC8
ERR12861475	3631576	3632193	SC8
ERR12861475	3727525	3729171	SC8
ERR12861475	3757451	3760833	SC8
ERR12861475	3795308	3798197	SC8
ERR12861475	3816388	3817713	SC8
ERR12861475	3861337	3862293	SC8
ERR12861475	3919272	3920232	SC8
ERR12861475	3925727	3928096	SC8
ERR12861475	3932660	3936430	SC8
ERR12861475	3974664	3976597	SC8
ERR12861475	4096702	4098201	SC8
ERR12861475	4115850	4120661	SC8
ERR12861475	4188222	4188294	SC8
DRR286159	49071	52457	SC8
DRR286159	122319	124394	SC8
DRR286159	180618	184227	SC8
DRR286159	198478	202854	SC8
DRR286159	273499	276800	SC8
DRR286159	304858	307118	SC8
DRR286159	320861	323342	SC8
DRR286159	332144	335371	SC8
DRR286159	343901	344578	SC8
DRR286159	380529	382463	SC8
DRR286159	387296	389374	SC8
DRR286159	399523	401484	SC8
DRR286159	419555	420272	SC8
DRR286159	456739	458696	SC8
DRR286159	506085	506797	SC8
DRR286159	522207	523791	SC8
DRR286159	599574	602051	SC8
DRR286159	724406	725253	SC8
DRR286159	763647	765416	SC8
DRR286159	787161	790047	SC8
DRR286159	794170	799401	SC8
DRR286159	908937	909982	SC8
DRR286159	915614	916694	SC8
DRR286159	970203	971033	SC8
DRR286159	997236	999061	SC8
DRR286159	1014051	1016482	SC8
DRR286159	1020605	1022946	SC8
DRR286159	1053541	1057926	SC8
DRR286159	1080767	1081356	SC8
DRR286159	1117013	1117995	SC8
DRR286159	1224045	1224755	SC8
DRR286159	1247811	1252343	SC8
DRR286159	1281043	1282713	SC8
DRR286159	1323544	1324906	SC8
DRR286159	1346677	1348282	SC8
DRR286159	1375993	1381203	SC8
DRR286159	1464159	1466595	SC8
DRR286159	1563031	1566478	SC8
DRR286159	1586947	1588178	SC8
DRR286159	1645012	1646776	SC8
DRR286159	1676037	1677017	SC8
DRR286159	1715564	1719363	SC8
DRR286159	1726538	1727635	SC8
DRR286159	1735724	1740578	SC8
DRR286159	1846373	1849225	SC8
DRR286159	1862453	1863862	SC8
DRR286159	1884497	1887262	SC8
DRR286159	1935077	1938698	SC8
DRR286159	2001844	2002464	SC8
DRR286159	2028565	2030042	SC8
DRR286159	2030602	2033681	SC8
DRR286159	2236252	2237928	SC8
DRR286159	2446692	2448152	SC8
DRR286159	2461713	2463378	SC8
DRR286159	2494276	2495129	SC8
DRR286159	2497219	2501324	SC8
DRR286159	2563949	2564795	SC8
DRR286159	2594269	2595491	SC8
DRR286159	2652198	2654017	SC8
DRR286159	2676309	2677827	SC8
DRR286159	2700874	2701244	SC8
DRR286159	2728020	2730389	SC8
DRR286159	2846325	2847771	SC8
DRR286159	2905589	2910584	SC8
DRR286159	2956603	2959259	SC8
DRR286159	3017835	3020287	SC8
DRR286159	3022865	3026065	SC8
DRR286159	3034257	3035554	SC8
DRR286159	3098266	3101097	SC8
DRR286159	3177579	3178811	SC8
DRR286159	3251108	3254282	SC8
DRR286159	3257634	3261034	SC8
DRR286159	3335054	3340873	SC8
DRR286159	3346967	3348995	SC8
DRR286159	3375199	3384501	SC8
DRR286159	3400018	3400983	SC8
DRR286159	3413288	3416724	SC8
DRR286159	3446430	3450032	SC8
DRR286159	3566252	3568608	SC8
DRR286159	3644461	3648732	SC8
DRR286159	3675318	3677680	SC8
DRR286159	3735432	3737207	SC8
DRR286159	3811152	3818927	SC8
DRR286159	3886883	3888489	SC8
DRR286159	3914591	3919137	SC8
DRR286159	3925199	3928096	SC8
DRR286159	3957768	3959836	SC8
DRR286159	4076853	4078459	SC8
DRR286159	4108431	4110158	SC8
DRR286159	4114449	4116651	SC8
DRR286159	4129166	4135144	SC8
DRR286232	49071	52399	SC8
DRR286232	106727	116694	SC8
DRR286232	122319	124563	SC8
DRR286232	142375	146721	SC8
DRR286232	198345	202987	SC8
DRR286232	216780	220068	SC8
DRR286232	304496	308538	SC8
DRR286232	332353	335371	SC8
DRR286232	419426	420533	SC8
DRR286232	545611	548171	SC8
DRR286232	764284	766976	SC8
DRR286232	908937	909982	SC8
DRR286232	915614	916820	SC8
DRR286232	1014051	1016614	SC8
DRR286232	1020605	1022781	SC8
DRR286232	1053541	1058077	SC8
DRR286232	1060421	1063839	SC8
DRR286232	1280845	1282713	SC8
DRR286232	1323544	1324906	SC8
DRR286232	1375934	1380955	SC8
DRR286232	1464624	1466706	SC8
DRR286232	1512659	1513892	SC8
DRR286232	1538665	1542174	SC8
DRR286232	1587077	1588439	SC8
DRR286232	1645012	1646866	SC8
DRR286232	1654016	1654775	SC8
DRR286232	1715623	1719363	SC8
DRR286232	1726523	1727635	SC8
DRR286232	1759682	1767583	SC8
DRR286232	1953532	1953885	SC8
DRR286232	1964608	1968040	SC8
DRR286232	2028565	2030042	SC8
DRR286232	2030602	2033681	SC8
DRR286232	2154328	2157819	SC8
DRR286232	2462143	2463378	SC8
DRR286232	2593375	2595684	SC8
DRR286232	2652437	2654017	SC8
DRR286232	2676309	2678336	SC8
DRR286232	2686228	2687587	SC8
DRR286232	2727828	2730389	SC8
DRR286232	2905735	2906455	SC8
DRR286232	2928312	2931413	SC8
DRR286232	3098266	3101391	SC8
DRR286232	3177579	3178811	SC8
DRR286232	3252494	3252556	SC8
DRR286232	3256688	3261104	SC8
DRR286232	3375199	3384355	SC8
DRR286232	3413691	3416724	SC8
DRR286232	3644461	3645635	SC8
DRR286232	3675318	3677680	SC8
DRR286232	3735194	3737207	SC8
DRR286232	3879979	3881350	SC8
DRR286232	3914591	3919137	SC8
DRR286232	3922929	3928096	SC8
DRR286232	4134583	4135010	SC8
DRR286232	4145863	4148794	SC8
ERR13148485	35294	35533	SC8
ERR13148485	231181	232350	SC8
ERR13148485	234444	235585	SC8
ERR13148485	264217	266731	SC8
ERR13148485	273238	275647	SC8
ERR13148485	464287	466415	SC8
ERR13148485	669395	670131	SC8
ERR13148485	672126	675373	SC8
ERR13148485	731890	733411	SC8
ERR13148485	1104992	1107246	SC8
ERR13148485	1301469	1306019	SC8
ERR13148485	1586306	1586794	SC8
ERR13148485	1601399	1604163	SC8
ERR13148485	1638325	1639666	SC8
ERR13148485	1711221	1711748	SC8
ERR13148485	1727636	1729136	SC8
ERR13148485	1731416	1732629	SC8
ERR13148485	1859155	1859829	SC8
ERR13148485	1947987	1949550	SC8
ERR13148485	2063291	2066441	SC8
ERR13148485	2133113	2144302	SC8
ERR13148485	2180997	2182556	SC8
ERR13148485	2186053	2186858	SC8
ERR13148485	2233240	2233285	SC8
ERR13148485	2388954	2389602	SC8
ERR13148485	2492184	2494177	SC8
ERR13148485	2670155	2674205	SC8
ERR13148485	2676249	2677716	SC8
ERR13148485	2841561	2843337	SC8
ERR13148485	2959522	2961132	SC8
ERR13148485	2977467	2981675	SC8
ERR13148485	3243987	3246146	SC8
ERR13148485	3252783	3254580	SC8
ERR13148485	3298080	3300669	SC8
ERR13148485	3575134	3576203	SC8
ERR13148485	3784191	3786270	SC8
ERR13148485	3924109	3925746	SC8
ERR13148485	3965587	3967823	SC8
ERR13148485	4114449	4117714	SC8
DRR286186	225627	226815	SC8
DRR286186	581898	583308	SC8
DRR286186	685843	687881	SC8
DRR286186	919498	920679	SC8
DRR286186	1225325	1226736	SC8
DRR286186	1538454	1542556	SC8
DRR286186	1637968	1639793	SC8
DRR286186	1817520	1822250	SC8
DRR286186	1830471	1831380	SC8
DRR286186	1856053	1856711	SC8
DRR286186	2062672	2063384	SC8
DRR286186	2154487	2158703	SC8
DRR286186	2240441	2242708	SC8
DRR286186	2660249	2661157	SC8
DRR286186	2686360	2688164	SC8
DRR286186	2818926	2821411	SC8
DRR286186	3536738	3538145	SC8
DRR286186	3650455	3653904	SC8
DRR286186	3807795	3811151	SC8
ERR12861554	35006	36078	SC8
ERR12861554	103072	105676	SC8
ERR12861554	117759	122043	SC8
ERR12861554	191682	191740	SC8
ERR12861554	318299	320537	SC8
ERR12861554	338678	339353	SC8
ERR12861554	497063	499849	SC8
ERR12861554	617019	621323	SC8
ERR12861554	666909	667771	SC8
ERR12861554	761258	762898	SC8
ERR12861554	780615	782050	SC8
ERR12861554	823926	825920	SC8
ERR12861554	829014	830488	SC8
ERR12861554	848229	849199	SC8
ERR12861554	879215	880661	SC8
ERR12861554	939310	942234	SC8
ERR12861554	947761	948675	SC8
ERR12861554	1045752	1047464	SC8
ERR12861554	1051310	1052338	SC8
ERR12861554	1055079	1056937	SC8
ERR12861554	1058469	1060030	SC8
ERR12861554	1067950	1069067	SC8
ERR12861554	1215430	1216795	SC8
ERR12861554	1219524	1222077	SC8
ERR12861554	1310527	1311193	SC8
ERR12861554	1359129	1359673	SC8
ERR12861554	1409366	1410096	SC8
ERR12861554	1478347	1479235	SC8
ERR12861554	1513353	1513704	SC8
ERR12861554	1561128	1563496	SC8
ERR12861554	1713902	1714762	SC8
ERR12861554	1720709	1721737	SC8
ERR12861554	1750056	1751711	SC8
ERR12861554	1856613	1858772	SC8
ERR12861554	1920141	1925071	SC8
ERR12861554	1958427	1959424	SC8
ERR12861554	1996157	1999367	SC8
ERR12861554	2004021	2004877	SC8
ERR12861554	2023966	2027449	SC8
ERR12861554	2046167	2049638	SC8
ERR12861554	2088485	2089056	SC8
ERR12861554	2110704	2113540	SC8
ERR12861554	2181213	2182853	SC8
ERR12861554	2193793	2194572	SC8
ERR12861554	2248407	2250133	SC8
ERR12861554	2253142	2255050	SC8
ERR12861554	2308514	2309362	SC8
ERR12861554	2394348	2395219	SC8
ERR12861554	2423852	2424550	SC8
ERR12861554	2437949	2438586	SC8
ERR12861554	2586060	2587524	SC8
ERR12861554	2629209	2630285	SC8
ERR12861554	2645039	2646201	SC8
ERR12861554	2677717	2678336	SC8
ERR12861554	2748339	2749326	SC8
ERR12861554	2781243	2783243	SC8
ERR12861554	2815101	2815696	SC8
ERR12861554	2850579	2851523	SC8
ERR12861554	2894265	2895199	SC8
ERR12861554	2962510	2964888	SC8
ERR12861554	3111603	3112712	SC8
ERR12861554	3128362	3129562	SC8
ERR12861554	3134516	3136100	SC8
ERR12861554	3150701	3152291	SC8
ERR12861554	3192504	3193287	SC8
ERR12861554	3216224	3222971	SC8
ERR12861554	3236069	3237419	SC8
ERR12861554	3306962	3313651	SC8
ERR12861554	3333275	3335053	SC8
ERR12861554	3358260	3359632	SC8
ERR12861554	3406815	3413232	SC8
ERR12861554	3474080	3475742	SC8
ERR12861554	3484615	3486401	SC8
ERR12861554	3488278	3490500	SC8
ERR12861554	3505649	3506633	SC8
ERR12861554	3519255	3520088	SC8
ERR12861554	3589011	3590024	SC8
ERR12861554	3723713	3724897	SC8
ERR12861554	3738946	3740364	SC8
ERR12861554	3765736	3767727	SC8
ERR12861554	3780845	3781649	SC8
ERR12861554	3839898	3841169	SC8
ERR12861554	3843274	3844114	SC8
ERR12861554	3861365	3867690	SC8
ERR12861554	3957952	3960105	SC8
ERR12861554	3967984	3970701	SC8
ERR12861554	3993486	3994984	SC8
ERR12861554	4017838	4021462	SC8
ERR12861554	4188066	4188314	SC8
ERR12861633	2587050	2587902	SC8
ERR12861911	830816	832141	SC8
ERR12861911	969850	970790	SC8
ERR12861911	1055096	1056105	SC8
ERR12861911	1063407	1067583	SC8
ERR12861911	1305935	1306305	SC8
ERR12861911	1548546	1549559	SC8
ERR12861911	1613073	1615369	SC8
ERR12861911	1750056	1751448	SC8
ERR12861911	1777302	1778278	SC8
ERR12861911	1902666	1904325	SC8
ERR12861911	1925259	1929338	SC8
ERR12861911	1954355	1954922	SC8
ERR12861911	2298268	2299345	SC8
ERR12861911	2685858	2688164	SC8
ERR12861911	2794110	2795548	SC8
ERR12861911	2922423	2923388	SC8
ERR12861911	2975780	2976040	SC8
ERR12861911	3216977	3222971	SC8
ERR12861911	3247498	3249262	SC8
ERR12861911	3348574	3349030	SC8
ERR12861911	3366926	3367876	SC8
ERR12861911	3400984	3402613	SC8
ERR12861911	3497362	3498422	SC8
ERR12861911	3627153	3628212	SC8
ERR12861911	3642138	3642667	SC8
ERR12861911	3672615	3675317	SC8
ERR12861911	3786271	3788154	SC8
ERR12861911	3839813	3842098	SC8
DRR286192	69120	73608	SC8
DRR286192	87499	89243	SC8
DRR286192	162625	163915	SC8
DRR286192	217839	220135	SC8
DRR286192	250076	250264	SC8
DRR286192	321846	326382	SC8
DRR286192	344156	345261	SC8
DRR286192	379474	383016	SC8
DRR286192	417975	420356	SC8
DRR286192	651841	653150	SC8
DRR286192	687371	688997	SC8
DRR286192	763400	765416	SC8
DRR286192	832908	835070	SC8
DRR286192	842641	843051	SC8
DRR286192	860395	861561	SC8
DRR286192	908937	910050	SC8
DRR286192	915352	916887	SC8
DRR286192	919463	921693	SC8
DRR286192	1021548	1022946	SC8
DRR286192	1040501	1041956	SC8
DRR286192	1060745	1063927	SC8
DRR286192	1080397	1081606	SC8
DRR286192	1122818	1125550	SC8
DRR286192	1249496	1252343	SC8
DRR286192	1280845	1282713	SC8
DRR286192	1372891	1375933	SC8
DRR286192	1377026	1381282	SC8
DRR286192	1463674	1466595	SC8
DRR286192	1587077	1589918	SC8
DRR286192	1653793	1654335	SC8
DRR286192	1735942	1739133	SC8
DRR286192	1795028	1797240	SC8
DRR286192	1862732	1863741	SC8
DRR286192	1911763	1914511	SC8
DRR286192	1944732	1946366	SC8
DRR286192	1947924	1952308	SC8
DRR286192	1988821	1990585	SC8
DRR286192	2028565	2031001	SC8
DRR286192	2152624	2159130	SC8
DRR286192	2285982	2289470	SC8
DRR286192	2360582	2364205	SC8
DRR286192	2410226	2412433	SC8
DRR286192	2454548	2454940	SC8
DRR286192	2494178	2495129	SC8
DRR286192	2497171	2499467	SC8
DRR286192	2803961	2807212	SC8
DRR286192	2905735	2911617	SC8
DRR286192	2928312	2929881	SC8
DRR286192	2932306	2933721	SC8
DRR286192	2957965	2961230	SC8
DRR286192	2997847	3000165	SC8
DRR286192	3222972	3224726	SC8
DRR286192	3256456	3260111	SC8
DRR286192	3338582	3340873	SC8
DRR286192	3375309	3385629	SC8
DRR286192	3445596	3447682	SC8
DRR286192	3454091	3456036	SC8
DRR286192	3579484	3581795	SC8
DRR286192	3656773	3657470	SC8
DRR286192	3674134	3677680	SC8
DRR286192	3736552	3741007	SC8
DRR286192	3759458	3763549	SC8
DRR286192	3887020	3888404	SC8
DRR286192	3921506	3924394	SC8
DRR286192	3925676	3927156	SC8
DRR286192	3931724	3934100	SC8
DRR286192	4059642	4061601	SC8
DRR286192	4073475	4077779	SC8
DRR286192	4114364	4118487	SC8
DRR286192	4131274	4134931	SC8
DRR286192	4205117	4232341	SC8
DRR286192	4250450	4253576	SC8
DRR286151	100451	101283	SC8
DRR286151	162918	163530	SC8
DRR286151	220209	220804	SC8
DRR286151	267153	267910	SC8
DRR286151	329860	330703	SC8
DRR286151	394707	395157	SC8
DRR286151	485068	486856	SC8
DRR286151	1015973	1017202	SC8
DRR286151	1204336	1205175	SC8
DRR286151	1261044	1261702	SC8
DRR286151	1511546	1512483	SC8
DRR286151	1566870	1569234	SC8
DRR286151	1723029	1723892	SC8
DRR286151	1813053	1814248	SC8
DRR286151	1937905	1940108	SC8
DRR286151	2061798	2062515	SC8
DRR286151	2172692	2173541	SC8
DRR286151	2182670	2183831	SC8
DRR286151	2223093	2224693	SC8
DRR286151	2350286	2350951	SC8
DRR286151	2436791	2437269	SC8
DRR286151	2524464	2524751	SC8
DRR286151	2542846	2544591	SC8
DRR286151	2781572	2783149	SC8
DRR286151	2909933	2911484	SC8
DRR286151	2928312	2930035	SC8
DRR286151	3553995	3554779	SC8
DRR286151	3570330	3570996	SC8
DRR286151	3577291	3578231	SC8
DRR286151	3603561	3604657	SC8
DRR286151	3782170	3783295	SC8
DRR286151	3972020	3973110	SC8
DRR286151	4008513	4009229	SC8
DRR286151	4082538	4083708	SC8
DRR286151	4092258	4093854	SC8
DRR286151	4241010	4248056	SC8
ERR12861733	155516	158613	SC8
ERR12861733	166534	167816	SC8
ERR12861733	204381	205602	SC8
ERR12861733	263947	265636	SC8
ERR12861733	273499	276800	SC8
ERR12861733	299776	303151	SC8
ERR12861733	313251	315231	SC8
ERR12861733	331358	335073	SC8
ERR12861733	343901	345166	SC8
ERR12861733	364399	366557	SC8
ERR12861733	387346	387729	SC8
ERR12861733	560938	564400	SC8
ERR12861733	634463	635280	SC8
ERR12861733	647450	649870	SC8
ERR12861733	650560	651659	SC8
ERR12861733	744067	745437	SC8
ERR12861733	748416	750280	SC8
ERR12861733	787546	790047	SC8
ERR12861733	836629	838554	SC8
ERR12861733	892886	894075	SC8
ERR12861733	1010826	1012201	SC8
ERR12861733	1020943	1022911	SC8
ERR12861733	1051310	1053281	SC8
ERR12861733	1058935	1062684	SC8
ERR12861733	1167577	1168978	SC8
ERR12861733	1174422	1176462	SC8
ERR12861733	1281009	1282713	SC8
ERR12861733	1323544	1324458	SC8
ERR12861733	1356511	1357762	SC8
ERR12861733	1565089	1566478	SC8
ERR12861733	1592466	1595315	SC8
ERR12861733	1623833	1625075	SC8
ERR12861733	1651090	1652941	SC8
ERR12861733	1719435	1720835	SC8
ERR12861733	1773075	1774504	SC8
ERR12861733	1783397	1784336	SC8
ERR12861733	1804519	1805446	SC8
ERR12861733	1824871	1826421	SC8
ERR12861733	1862453	1863822	SC8
ERR12861733	2012314	2016053	SC8
ERR12861733	2027502	2030115	SC8
ERR12861733	2094213	2097970	SC8
ERR12861733	2127688	2136452	SC8
ERR12861733	2198391	2200645	SC8
ERR12861733	2208702	2209385	SC8
ERR12861733	2329161	2332199	SC8
ERR12861733	2351455	2354857	SC8
ERR12861733	2380431	2383624	SC8
ERR12861733	2440120	2442035	SC8
ERR12861733	2456460	2457353	SC8
ERR12861733	2461713	2463378	SC8
ERR12861733	2515480	2516431	SC8
ERR12861733	2600474	2603431	SC8
ERR12861733	2669864	2674205	SC8
ERR12861733	2721643	2725151	SC8
ERR12861733	2844495	2846264	SC8
ERR12861733	3018791	3020172	SC8
ERR12861733	3033780	3035389	SC8
ERR12861733	3037797	3038659	SC8
ERR12861733	3059445	3066198	SC8
ERR12861733	3208363	3212487	SC8
ERR12861733	3230197	3231342	SC8
ERR12861733	3247153	3247525	SC8
ERR12861733	3252494	3254282	SC8
ERR12861733	3257634	3260850	SC8
ERR12861733	3286700	3290359	SC8
ERR12861733	3304347	3306961	SC8
ERR12861733	3571173	3576203	SC8
ERR12861733	3634538	3636983	SC8
ERR12861733	3655757	3657470	SC8
ERR12861733	3676823	3678295	SC8
ERR12861733	3681297	3681791	SC8
ERR12861733	3706752	3708296	SC8
ERR12861733	3730130	3731070	SC8
ERR12861733	3732189	3734577	SC8
ERR12861733	3738486	3741007	SC8
ERR12861733	3748400	3748955	SC8
ERR12861733	3799533	3802057	SC8
ERR12861733	3867750	3868422	SC8
ERR12861733	3887020	3888442	SC8
ERR12861733	3897857	3898843	SC8
ERR12861733	3927085	3927966	SC8
ERR12861733	3974345	3975085	SC8
ERR12861733	4108512	4110069	SC8
ERR12861733	4114449	4117545	SC8
ERR12861733	4120827	4122299	SC8
ERR12861380	97338	98383	SC8
ERR12861380	838848	839205	SC8
ERR12861380	966695	968585	SC8
ERR12861380	1099793	1101353	SC8
ERR12861380	1257257	1257882	SC8
ERR12861380	1591253	1592033	SC8
ERR12861380	1601154	1606026	SC8
ERR12861380	1653793	1654775	SC8
ERR12861380	1703703	1706738	SC8
ERR12861380	1734235	1735578	SC8
ERR12861380	1749883	1751968	SC8
ERR12861380	2362888	2363299	SC8
ERR12861380	2367748	2369442	SC8
ERR12861380	2569046	2573666	SC8
ERR12861380	2585604	2587441	SC8
ERR12861380	2600474	2601563	SC8
ERR12861380	2800073	2801988	SC8
ERR12861380	2810658	2811666	SC8
ERR12861380	2928312	2930035	SC8
ERR12861380	2952723	2953579	SC8
ERR12861380	3150701	3152665	SC8
ERR12861380	3336542	3337232	SC8
ERR12861380	3338471	3340873	SC8
ERR12861380	3352019	3352645	SC8
ERR12861380	3358276	3359632	SC8
