"StrainName","Start","End","DonorLineage","length"
"SRR24927425",2165740,2167880,"8",2140
"SRR24927425",2177394,2178200,"8",806
"SRR24927425",2187271,2191553,"8",4282
"SRR24927425",2221625,2222775,"10",1150
"SRR24927425",2225125,2226056,"9",931
"SRR24927425",2236426,2238124,"9",1698
"SRR24927425",2240441,2242537,"3",2096
"SRR24927425",2254070,2255213,"9",1143
"SRR24927425",2260215,2260789,"8",574
"SRR24927425",2271401,2273035,"9",1634
"SRR24927425",2276735,2278926,"9",2191
"SRR24927425",2298114,2303106,"1",4992
"SRR24927425",2309363,2311045,"10",1682
"SRR24927425",2317258,2318651,"10",1393
"SRR24927425",2319146,2321362,"9",2216
"SRR24927425",2329550,2329805,"4",255
"SRR24927425",2329806,2330887,"2",1081
"SRR24927425",2338240,2339377,"8",1137
"SRR24927425",2339378,2339592,"3",214
"SRR24927425",2350246,2351109,"8",863
"SRR24927425",2357767,2358734,"10",967
"SRR24927425",2375673,2378304,"9",2631
"SRR24927425",2391242,2393744,"8",2502
"SRR24927425",2403684,2405314,"9",1630
"SRR24927425",2415993,2417405,"6",1412
"SRR24927425",2417406,2418913,"4",1507
"SRR24927425",2432447,2433482,"9",1035
"SRR24927425",2438104,2440328,"8",2224
"SRR24927425",2442036,2444061,"7",2025
"SRR24927425",2446950,2448152,"10",1202
"SRR24927425",2455323,2457229,"8",1906
"SRR24927425",2486660,2487865,"8",1205
"SRR24927425",2508737,2510493,"8",1756
"SRR24927425",2522547,2525159,"8",2612
"SRR24927425",2538321,2546418,"10",8097
"SRR24927425",2546419,2548291,"9",1872
"SRR24927425",2555397,2556752,"8",1355
"SRR24927425",2565656,2566597,"8",941
"SRR24927425",2567896,2568995,"9",1099
"SRR24927425",2595802,2596875,"10",1073
"SRR24927425",2596876,2597482,"2",606
"SRR24927425",2607510,2608331,"10",821
"SRR24927425",2610336,2611563,"8",1227
"SRR24927425",2636101,2638607,"6",2506
"SRR24927425",2643514,2645038,"1",1524
"SRR24927425",2645968,2647237,"10",1269
"SRR24927425",2657045,2658541,"10",1496
"SRR24927425",2664485,2665773,"8",1288
"SRR24927425",2706448,2708755,"9",2307
"SRR24927425",2724065,2724735,"8",670
"SRR24927425",2741623,2744873,"8",3250
"SRR24927425",2753002,2755592,"8",2590
"SRR24927425",2755593,2758377,"9",2784
"SRR24927425",2779584,2781242,"10",1658
"SRR24927425",2825574,2826464,"10",890
"SRR24927425",2828811,2831740,"2",2929
"SRR24927425",2843131,2847735,"9",4604
"SRR24927425",2851510,2854107,"10",2597
"SRR24927425",2855806,2859525,"10",3719
"SRR24927425",2884897,2885757,"1",860
"SRR24927425",2894557,2896314,"2",1757
"SRR24927425",2908283,2909603,"10",1320
"SRR24927425",2943230,2947348,"8",4118
"SRR24927425",2947916,2949300,"4",1384
"SRR24927425",2987280,2990889,"1",3609
"SRR24927425",3025332,3026384,"3",1052
"SRR24927425",3026385,3026950,"4",565
"SRR24927425",3043361,3044537,"8",1176
"SRR24927425",3114931,3118274,"9",3343
"SRR24927425",3135467,3136100,"9",633
"SRR24927425",3155092,3155372,"10",280
"SRR24927425",3155373,3157533,"8",2160
"SRR24927425",3169230,3170140,"8",910
"SRR24927425",3173034,3178337,"6",5303
"SRR24927425",3246879,3247545,"10",666
"SRR24927425",3252316,3254282,"9",1966
"SRR24927425",3257068,3261258,"10",4190
"SRR24927425",3261259,3262521,"8",1262
"SRR24927425",3266186,3269783,"6",3597
"SRR24927425",3291212,3293276,"10",2064
"SRR24927425",3293277,3295734,"9",2457
"SRR24927425",3349346,3350277,"8",931
"SRR24927425",3396863,3399650,"9",2787
"SRR24927425",3403636,3405811,"1",2175
"SRR24927425",3438101,3439449,"10",1348
"SRR24927425",3441306,3442618,"10",1312
"SRR24927425",3451576,3453097,"1",1521
"SRR24927425",3458598,3459746,"8",1148
"SRR24927425",3471170,3473201,"8",2031
"SRR24927425",3476449,3478938,"7",2489
"SRR24927425",3504837,3505479,"10",642
"SRR24927425",3508606,3510291,"9",1685
"SRR24927425",3551563,3551989,"9",426
"SRR24927425",3562459,3563487,"2",1028
"SRR24927425",3564214,3566167,"6",1953
"SRR24927425",3581844,3582757,"9",913
"SRR24927425",3587587,3588080,"10",493
"SRR24927425",3631633,3632257,"10",624
"SRR24927425",3632258,3636575,"8",4317
"SRR24927425",3638735,3640350,"8",1615
"SRR24927425",3641819,3642615,"9",796
"SRR24927425",3657471,3658742,"10",1271
"SRR24927425",3663572,3664964,"2",1392
"SRR24927425",3673824,3674268,"8",444
"SRR24927425",3705450,3708687,"9",3237
"SRR24927425",3715867,3721735,"10",5868
"SRR24927425",3725343,3726834,"7",1491
"SRR24927425",3727297,3729665,"8",2368
"SRR24927425",3729666,3729809,"7",143
"SRR24927425",3746526,3747388,"10",862
"SRR24927425",3751649,3752304,"6",655
"SRR24927425",3752305,3753711,"8",1406
"SRR24927425",3762352,3763253,"1",901
"SRR24927425",3763254,3765689,"10",2435
"SRR24927425",3794596,3795959,"4",1363
"SRR24927425",3802094,3803817,"8",1723
"SRR24927425",3803818,3804818,"6",1000
"SRR24927425",3804819,3806801,"10",1982
"SRR24927425",3806802,3807841,"8",1039
"SRR24927425",3813912,3814868,"6",956
"SRR24927425",3831527,3832508,"10",981
"SRR24927425",3847139,3847966,"4",827
"SRR24927425",3888661,3890625,"10",1964
"SRR24927425",3897566,3897936,"8",370
"SRR24927425",3897937,3900832,"10",2895
"SRR24927425",3919458,3921440,"9",1982
"SRR24927425",3930966,3931269,"10",303
"SRR24927425",3942542,3945073,"10",2531
"SRR24927425",3956067,3956380,"9",313
"SRR24927425",3956381,3956681,"10",300
"SRR24927425",3959980,3961244,"10",1264
"SRR24927425",3961245,3963870,"8",2625
"SRR24927425",3963871,3965466,"10",1595
"SRR24927425",3971645,3972804,"10",1159
"SRR24927425",3978284,3983578,"1",5294
"SRR24927425",3983579,3985079,"10",1500
"SRR24927425",4002178,4003152,"9",974
"SRR24927425",4006737,4012944,"10",6207
"SRR24927425",4026807,4028007,"10",1200
"SRR24927425",4030915,4033695,"7",2780
"SRR24927425",4034405,4035452,"8",1047
"SRR24927425",4035453,4036294,"10",841
"SRR24927425",4036295,4038558,"8",2263
"SRR24927425",4038559,4040874,"10",2315
"SRR24927425",4040875,4043216,"7",2341
"SRR24927425",4044155,4045277,"10",1122
"SRR24927425",4046309,4047032,"10",723
"SRR24927425",4051224,4053808,"10",2584
"SRR24927425",4056295,4057118,"10",823
"SRR24927425",4066408,4071401,"10",4993
"SRR24927425",4085938,4088340,"10",2402
"SRR24927425",4088341,4089447,"9",1106
"SRR24927425",4095858,4097824,"9",1966
"SRR24927425",4104626,4108283,"9",3657
"SRR24927425",4115121,4117085,"10",1964
"SRR24927425",4163879,4196829,"9",32950
"ERR12861934",12854,13766,"5",912
"ERR12861934",27874,28979,"2",1105
"ERR12861934",86856,91811,"10",4955
"ERR12861934",93088,97138,"6",4050
"ERR12861934",98252,104661,"6",6409
"ERR12861934",109621,110520,"10",899
"ERR12861934",132734,133478,"9",744
"ERR12861934",133479,136525,"2",3046
"ERR12861934",139026,140488,"8",1462
"ERR12861934",154343,155413,"3",1070
"ERR12861934",155414,156025,"10",611
"ERR12861934",189444,189957,"10",513
"ERR12861934",209925,210082,"1",157
"ERR12861934",216780,218614,"5",1834
"ERR12861934",218615,220208,"2",1593
"ERR12861934",240631,241156,"8",525
"ERR12861934",253012,254793,"8",1781
"ERR12861934",254794,257072,"5",2278
"ERR12861934",260480,261264,"1",784
"ERR12861934",261265,263876,"8",2611
"ERR12861934",280943,282488,"8",1545
"ERR12861934",286067,286818,"8",751
"ERR12861934",287754,289748,"8",1994
"ERR12861934",289749,291207,"2",1458
"ERR12861934",313221,313233,"5",12
"ERR12861934",313234,314787,"9",1553
"ERR12861934",330130,331801,"5",1671
"ERR12861934",336405,338559,"10",2154
"ERR12861934",338560,343582,"6",5022
"ERR12861934",347264,348263,"10",999
"ERR12861934",370816,372425,"4",1609
"ERR12861934",379337,382996,"10",3659
"ERR12861934",382997,383066,"9",69
"ERR12861934",383067,383400,"8",333
"ERR12861934",385126,385888,"10",762
"ERR12861934",394159,395308,"10",1149
"ERR12861934",402632,403361,"5",729
"ERR12861934",416489,417367,"6",878
"ERR12861934",420927,421939,"5",1012
"ERR12861934",423022,423970,"4",948
"ERR12861934",435469,440509,"2",5040
"ERR12861934",464228,464624,"9",396
"ERR12861934",472189,474408,"10",2219
"ERR12861934",529868,532359,"10",2491
"ERR12861934",537040,538179,"6",1139
"ERR12861934",538180,539467,"9",1287
"ERR12861934",570450,570669,"6",219
"ERR12861934",589827,590621,"4",794
"ERR12861934",598003,601719,"2",3716
"ERR12861934",604684,605851,"8",1167
"ERR12861934",632896,633669,"8",773
"ERR12861934",652324,652829,"6",505
"ERR12861934",652830,653150,"4",320
"ERR12861934",680277,681128,"5",851
"ERR12861934",697248,698559,"10",1311
"ERR12861934",721161,723027,"8",1866
"ERR12861934",735245,736652,"10",1407
"ERR12861934",737793,740036,"9",2243
"ERR12861934",740037,740375,"5",338
"ERR12861934",744067,745220,"4",1153
"ERR12861934",769447,770351,"10",904
"ERR12861934",799877,801198,"6",1321
"ERR12861934",824271,826066,"5",1795
"ERR12861934",826067,826263,"2",196
"ERR12861934",828808,836093,"10",7285
"ERR12861934",842035,842640,"8",605
"ERR12861934",886983,888064,"9",1081
"ERR12861934",969542,970790,"10",1248
"ERR12861934",970791,971321,"1",530
"ERR12861934",985335,987282,"4",1947
"ERR12861934",988755,989975,"8",1220
"ERR12861934",989976,990720,"6",744
"ERR12861934",991120,994830,"2",3710
"ERR12861934",1020308,1022781,"5",2473
"ERR12861934",1035540,1036253,"8",713
"ERR12861934",1046756,1047707,"10",951
"ERR12861934",1047708,1048046,"2",338
"ERR12861934",1055234,1058077,"1",2843
"ERR12861934",1061501,1062293,"1",792
"ERR12861934",1096426,1097644,"2",1218
"ERR12861934",1113501,1114735,"4",1234
"ERR12861934",1128346,1130113,"8",1767
"ERR12861934",1136113,1138213,"8",2100
"ERR12861934",1148185,1149385,"1",1200
"ERR12861934",1149386,1150852,"2",1466
"ERR12861934",1158644,1161227,"6",2583
"ERR12861934",1161228,1162331,"4",1103
"ERR12861934",1176249,1178375,"8",2126
"ERR12861934",1178376,1179738,"5",1362
"ERR12861934",1184211,1186183,"4",1972
"ERR12861934",1198047,1200305,"6",2258
"ERR12861934",1203989,1205367,"9",1378
"ERR12861934",1209346,1211113,"9",1767
"ERR12861934",1215644,1216942,"9",1298
"ERR12861934",1218702,1219022,"3",320
"ERR12861934",1222466,1223585,"10",1119
"ERR12861934",1238072,1239802,"4",1730
"ERR12861934",1239803,1242979,"2",3176
"ERR12861934",1252467,1252939,"6",472
"ERR12861934",1266413,1268117,"1",1704
"ERR12861934",1287270,1288602,"10",1332
"ERR12861934",1291236,1292337,"1",1101
"ERR12861934",1301483,1302543,"2",1060
"ERR12861934",1321276,1322996,"4",1720
"ERR12861934",1330135,1331287,"1",1152
"ERR12861934",1344444,1345465,"4",1021
"ERR12861934",1349507,1352247,"4",2740
"ERR12861934",1370436,1370814,"8",378
"ERR12861934",1370815,1370921,"5",106
"ERR12861934",1385868,1388227,"6",2359
"ERR12861934",1401307,1402437,"10",1130
"ERR12861934",1402438,1403054,"8",616
"ERR12861934",1403634,1403877,"6",243
"ERR12861934",1404196,1406879,"8",2683
"ERR12861934",1419041,1424648,"1",5607
"ERR12861934",1432638,1435731,"4",3093
"ERR12861934",1502772,1503573,"1",801
"ERR12861934",1510721,1511545,"9",824
"ERR12861934",1519897,1521560,"1",1663
"ERR12861934",1527189,1528147,"2",958
"ERR12861934",1528148,1530042,"5",1894
"ERR12861934",1532951,1533135,"9",184
"ERR12861934",1533136,1534392,"8",1256
"ERR12861934",1555983,1557594,"10",1611
"ERR12861934",1557595,1557630,"1",35
"ERR12861934",1559945,1560855,"4",910
"ERR12861934",1560856,1562537,"2",1681
"ERR12861934",1574011,1576681,"10",2670
"ERR12861934",1580464,1581602,"8",1138
"ERR12861934",1607775,1609796,"6",2021
"ERR12861934",1615735,1616904,"6",1169
"ERR12861934",1621573,1622280,"3",707
"ERR12861934",1626564,1628570,"2",2006
"ERR12861934",1629519,1636052,"2",6533
"ERR12861934",1643722,1644234,"4",512
"ERR12861934",1647933,1648603,"3",670
"ERR12861934",1648604,1649745,"4",1141
"ERR12861934",1654866,1655848,"4",982
"ERR12861934",1667069,1669705,"6",2636
"ERR12861934",1669706,1671446,"9",1740
"ERR12861934",1675891,1677017,"6",1126
"ERR12861934",1679948,1682282,"9",2334
"ERR12861934",1688824,1689633,"8",809
"ERR12861934",1697534,1700988,"6",3454
"ERR12861934",1700989,1702177,"4",1188
"ERR12861934",1702178,1704729,"5",2551
"ERR12861934",1709427,1710410,"2",983
"ERR12861934",1718841,1723892,"1",5051
"ERR12861934",1736089,1737507,"10",1418
"ERR12861934",1744240,1747705,"10",3465
"ERR12861934",1747706,1749637,"4",1931
"ERR12861934",1759154,1759976,"6",822
"ERR12861934",1759977,1761234,"9",1257
"ERR12861934",1761361,1763393,"6",2032
"ERR12861934",1776627,1778501,"6",1874
"ERR12861934",1778502,1781499,"9",2997
"ERR12861934",1794702,1797533,"4",2831
"ERR12861934",1797534,1798913,"5",1379
"ERR12861934",1803274,1804518,"4",1244
"ERR12861934",1814594,1817648,"1",3054
"ERR12861934",1817649,1818495,"2",846
"ERR12861934",1831626,1836746,"9",5120
"ERR12861934",1841630,1844153,"9",2523
"ERR12861934",1860356,1861019,"1",663
"ERR12861934",1861020,1862286,"9",1266
"ERR12861934",1884745,1885362,"6",617
"ERR12861934",1893731,1896028,"4",2297
"ERR12861934",1916919,1918206,"8",1287
"ERR12861934",1920264,1921256,"9",992
"ERR12861934",1922885,1924247,"8",1362
"ERR12861934",1937614,1938953,"9",1339
"ERR12861934",1938954,1940685,"4",1731
"ERR12861934",1958427,1959424,"10",997
"ERR12861934",1974732,1975708,"5",976
"ERR12861934",1984584,1985228,"10",644
"ERR12861934",1985229,1986266,"2",1037
"ERR12861934",1988035,1989117,"10",1082
"ERR12861934",2003521,2004142,"6",621
"ERR12861934",2011393,2012313,"10",920
"ERR12861934",2031137,2033567,"10",2430
"ERR12861934",2044252,2045213,"5",961
"ERR12861934",2058682,2059745,"6",1063
"ERR12861934",2062592,2063444,"5",852
"ERR12861934",2073466,2075829,"8",2363
"ERR12861934",2084016,2089056,"8",5040
"ERR12861934",2099410,2101935,"9",2525
"ERR12861934",2113193,2114119,"10",926
"ERR12861934",2120195,2121139,"6",944
"ERR12861934",2127631,2130581,"4",2950
"ERR12861934",2134275,2135715,"2",1440
"ERR12861934",2135716,2141712,"4",5996
"ERR12861934",2154279,2158034,"4",3755
"ERR12861934",2158035,2159916,"2",1881
"ERR12861934",2173542,2174968,"8",1426
"ERR12861934",2180997,2182669,"8",1672
"ERR12861934",2182670,2184360,"10",1690
"ERR12861934",2206230,2208221,"3",1991
"ERR12861934",2208222,2209679,"4",1457
"ERR12861934",2209680,2211698,"3",2018
"ERR12861934",2211699,2215122,"1",3423
"ERR12861934",2218780,2221341,"1",2561
"ERR12861934",2224287,2226251,"10",1964
"ERR12861934",2226252,2229150,"4",2898
"ERR12861934",2233648,2238042,"10",4394
"ERR12861934",2238043,2243693,"4",5650
"ERR12861934",2243694,2245208,"9",1514
"ERR12861934",2266488,2271229,"4",4741
"ERR12861934",2277162,2280113,"9",2951
"ERR12861934",2290901,2292025,"8",1124
"ERR12861934",2297806,2299801,"1",1995
"ERR12861934",2299802,2306491,"6",6689
"ERR12861934",2306492,2309969,"4",3477
"ERR12861934",2311812,2314707,"8",2895
"ERR12861934",2326234,2327249,"10",1015
"ERR12861934",2327250,2329422,"1",2172
"ERR12861934",2336804,2339110,"1",2306
"ERR12861934",2370691,2372087,"9",1396
"ERR12861934",2390402,2396269,"8",5867
"ERR12861934",2423391,2423851,"2",460
"ERR12861934",2442036,2444130,"8",2094
"ERR12861934",2446758,2447834,"10",1076
"ERR12861934",2461830,2466305,"8",4475
"ERR12861934",2480903,2481710,"1",807
"ERR12861934",2491744,2494275,"10",2531
"ERR12861934",2494276,2497568,"4",3292
"ERR12861934",2556267,2556900,"1",633
"ERR12861934",2563949,2565487,"6",1538
"ERR12861934",2565488,2566331,"8",843
"ERR12861934",2582142,2583146,"10",1004
"ERR12861934",2591366,2592141,"2",775
"ERR12861934",2592142,2596385,"5",4243
"ERR12861934",2596386,2598470,"4",2084
"ERR12861934",2605747,2607165,"6",1418
"ERR12861934",2618153,2619171,"10",1018
"ERR12861934",2631018,2632596,"10",1578
"ERR12861934",2695131,2696423,"9",1292
"ERR12861934",2696424,2700457,"10",4033
"ERR12861934",2700458,2703627,"8",3169
"ERR12861934",2703628,2709204,"1",5576
"ERR12861934",2748539,2749326,"6",787
"ERR12861934",2755178,2759299,"9",4121
"ERR12861934",2761501,2762192,"3",691
"ERR12861934",2764598,2766953,"9",2355
"ERR12861934",2771254,2772558,"8",1304
"ERR12861934",2772559,2773524,"4",965
"ERR12861934",2773525,2774288,"3",763
"ERR12861934",2792377,2793986,"8",1609
"ERR12861934",2801894,2808489,"10",6595
"ERR12861934",2811667,2814908,"8",3241
"ERR12861934",2833539,2835144,"9",1605
"ERR12861934",2847813,2850633,"6",2820
"ERR12861934",2859089,2867610,"1",8521
"ERR12861934",2868808,2870420,"9",1612
"ERR12861934",2870421,2872429,"1",2008
"ERR12861934",2872430,2874003,"2",1573
"ERR12861934",2886886,2890255,"1",3369
"ERR12861934",2914146,2914703,"3",557
"ERR12861934",2914704,2914917,"9",213
"ERR12861934",2928543,2931446,"10",2903
"ERR12861934",2931447,2932841,"5",1394
"ERR12861934",2955088,2957607,"9",2519
"ERR12861934",2972269,2973061,"6",792
"ERR12861934",2975780,2975914,"10",134
"ERR12861934",2979804,2982288,"9",2484
"ERR12861934",2982289,2985027,"4",2738
"ERR12861934",3002851,3004192,"6",1341
"ERR12861934",3027150,3032042,"5",4892
"ERR12861934",3041644,3042836,"4",1192
"ERR12861934",3046146,3046854,"2",708
"ERR12861934",3055084,3056782,"10",1698
"ERR12861934",3057925,3059238,"2",1313
"ERR12861934",3063214,3065541,"10",2327
"ERR12861934",3065542,3068773,"1",3231
"ERR12861934",3096808,3098265,"9",1457
"ERR12861934",3110496,3113468,"9",2972
"ERR12861934",3116349,3119149,"9",2800
"ERR12861934",3124227,3126313,"10",2086
"ERR12861934",3141773,3142446,"9",673
"ERR12861934",3155217,3156007,"4",790
"ERR12861934",3192538,3197088,"6",4550
"ERR12861934",3198257,3199490,"10",1233
"ERR12861934",3202240,3204547,"2",2307
"ERR12861934",3204548,3205581,"6",1033
"ERR12861934",3208363,3224129,"10",15766
"ERR12861934",3235429,3236182,"2",753
"ERR12861934",3247439,3249992,"1",2553
"ERR12861934",3249993,3252240,"5",2247
"ERR12861934",3252241,3254153,"10",1912
"ERR12861934",3255993,3257633,"10",1640
"ERR12861934",3257634,3260398,"4",2764
"ERR12861934",3260399,3262442,"5",2043
"ERR12861934",3286854,3288778,"2",1924
"ERR12861934",3292091,3293992,"9",1901
"ERR12861934",3311942,3313413,"8",1471
"ERR12861934",3335979,3338581,"10",2602
"ERR12861934",3367024,3368047,"10",1023
"ERR12861934",3368048,3370978,"8",2930
"ERR12861934",3394793,3396747,"4",1954
"ERR12861934",3400334,3402438,"10",2104
"ERR12861934",3427526,3430183,"1",2657
"ERR12861934",3430184,3431541,"10",1357
"ERR12861934",3431542,3434287,"1",2745
"ERR12861934",3441885,3442691,"10",806
"ERR12861934",3442740,3443955,"6",1215
"ERR12861934",3489381,3490578,"1",1197
"ERR12861934",3495852,3497073,"6",1221
"ERR12861934",3498423,3500361,"9",1938
"ERR12861934",3520074,3520771,"1",697
"ERR12861934",3540825,3541958,"10",1133
"ERR12861934",3551518,3552483,"9",965
"ERR12861934",3560127,3562281,"8",2154
"ERR12861934",3569698,3571313,"9",1615
"ERR12861934",3592057,3595241,"3",3184
"ERR12861934",3600665,3602009,"8",1344
"ERR12861934",3620528,3620675,"5",147
"ERR12861934",3627808,3628673,"10",865
"ERR12861934",3642973,3645298,"8",2325
"ERR12861934",3645299,3648106,"10",2807
"ERR12861934",3656682,3657644,"10",962
"ERR12861934",3657645,3658812,"1",1167
"ERR12861934",3659485,3660584,"4",1099
"ERR12861934",3660585,3663327,"8",2742
"ERR12861934",3672615,3675317,"10",2702
"ERR12861934",3675318,3676899,"4",1581
"ERR12861934",3676900,3679988,"6",3088
"ERR12861934",3679989,3681251,"10",1262
"ERR12861934",3686326,3686366,"8",40
"ERR12861934",3686367,3687098,"6",731
"ERR12861934",3699426,3700525,"6",1099
"ERR12861934",3700632,3702173,"6",1541
"ERR12861934",3702174,3703133,"2",959
"ERR12861934",3722853,3723712,"10",859
"ERR12861934",3723713,3727676,"2",3963
"ERR12861934",3731319,3731968,"6",649
"ERR12861934",3746526,3747427,"5",901
"ERR12861934",3762024,3765482,"6",3458
"ERR12861934",3769624,3770902,"4",1278
"ERR12861934",3779347,3783156,"1",3809
"ERR12861934",3783157,3788154,"10",4997
"ERR12861934",3795233,3795658,"10",425
"ERR12861934",3831569,3832546,"10",977
"ERR12861934",3837275,3841332,"10",4057
"ERR12861934",3847017,3847852,"8",835
"ERR12861934",3851284,3851986,"10",702
"ERR12861934",3857074,3857270,"1",196
"ERR12861934",3860376,3861353,"2",977
"ERR12861934",3861354,3861784,"10",430
"ERR12861934",3871859,3872990,"6",1131
"ERR12861934",3891247,3892412,"5",1165
"ERR12861934",3899250,3900278,"3",1028
"ERR12861934",3900279,3901033,"10",754
"ERR12861934",3916909,3917587,"6",678
"ERR12861934",3924182,3930446,"6",6264
"ERR12861934",3940829,3942419,"8",1590
"ERR12861934",3947644,3949331,"1",1687
"ERR12861934",3953664,3956223,"9",2559
"ERR12861934",3957680,3959979,"6",2299
"ERR12861934",3959980,3961666,"5",1686
"ERR12861934",3963233,3963870,"5",637
"ERR12861934",3968295,3969852,"6",1557
